id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3 
17382-R,kultura,2023-05-11,202305,['P. G.'],502,0.56343,68,4627.0,23573-S,0.523935,70,5749.0,23621-S,0.523665,65,5669.0,23615-S
17383-R,kultura,2023-05-11,202305,['Andrej Lutman'],532,0.525746,55,2125.0,23393-S,0.522218,38,4549.0,23573-S,0.518011,43,1488.0,23373-S
17384-R,kultura,2023-05-10,202305,['A. J.'],554,0.629868,80,5719.0,23645-S,0.612384,43,2343.0,23469-S,0.611864,45,5718.0,23644-S
17385-R,kultura,2023-05-10,202305,['STA'],35,0.345045,38,3894.0,23573-S,0.325485,55,5334.0,23635-S,0.318097,45,5582.0,23638-S
17386-R,kultura,2023-05-10,202305,['A. J.'],222,0.502538,52,5317.0,23635-S,0.490147,45,4919.0,23615-S,0.480609,86,5669.0,23645-S
17387-R,kultura,2023-05-10,202305,['A. J.'],512,0.464248,50,467.0,23334-S,0.459774,85,5615.0,23645-S,0.440375,51,4169.0,23578-S
17388-R,kultura,2023-05-10,202305,['A. J.'],642,0.637765,68,3756.0,23573-S,0.616333,66,5547.0,23644-S,0.606017,86,5548.0,23645-S
17389-R,kultura,2023-05-10,202305,['STA'],349,0.471435,58,1263.0,23393-S,0.459262,51,5478.0,23644-S,0.448167,53,4195.0,23588-S
17390-R,kultura,2023-05-10,202305,['A. J.'],498,0.577178,57,5392.0,23644-S,0.543441,59,2017.0,23469-S,0.543023,61,540.0,23373-S
17391-R,kultura,2023-05-10,202305,['P. G.'],426,0.560905,54,5306.0,23644-S,0.548027,57,1091.0,23393-S,0.545278,57,1931.0,23469-S
17392-R,kultura,2023-05-10,202305,['STA'],287,0.431008,63,5249.0,23644-S,0.429453,61,4898.0,23635-S,0.411364,62,4500.0,23615-S
17393-R,kultura,2023-05-10,202305,['P. G.'],403,0.471795,65,1013.0,23393-S,0.471175,58,5228.0,23644-S,0.450139,61,5666.0,23664-S
17394-R,kultura,2023-05-10,202305,['P. G.'],366,0.464848,61,5184.0,23644-S,0.458761,60,969.0,23393-S,0.43065,64,5622.0,23664-S
17395-R,kultura,2023-05-10,202305,['P. G.'],704,0.621765,71,5143.0,23644-S,0.613611,69,5581.0,23664-S,0.610994,72,1768.0,23469-S
17396-R,kultura,2023-05-10,202305,['P. G.'],449,0.591953,68,5062.0,23644-S,0.584288,65,4313.0,23615-S,0.568086,71,847.0,23393-S
17397-R,kultura,2023-05-10,202305,['STA'],306,0.39836,54,4997.0,23644-S,0.384299,60,782.0,23393-S,0.370555,56,4248.0,23615-S
17398-R,kultura,2023-05-10,202305,['P. G.'],372,0.572853,40,4962.0,23644-S,0.543533,47,4859.0,23638-S,0.541757,48,4213.0,23615-S
17399-R,kultura,2023-05-10,202305,['Tonja Jelen'],471,0.580621,54,5351.0,23664-S,0.573623,36,4913.0,23644-S,0.540045,32,5676.0,23679-S
17400-R,kultura,2023-05-09,202305,['STA'],21,0.198801,57,4717.0,23664-S,0.196765,39,4279.0,23644-S,0.189845,36,5726.0,23702-S
17401-R,kultura,2023-05-09,202305,['A. J.'],894,0.704087,71,5251.0,23689-S,0.687681,46,4164.0,23644-S,0.664404,48,4773.0,23671-S
17402-R,kultura,2023-05-09,202305,['STA'],322,0.503434,59,4525.0,23664-S,0.481853,50,4087.0,23644-S,0.475567,53,2804.0,23588-S
17403-R,kultura,2023-05-09,202305,['A. J.'],506,0.599855,42,4068.0,23644-S,0.567351,46,3319.0,23615-S,0.56703,79,5155.0,23689-S
17404-R,kultura,2023-05-09,202305,['A. J.'],379,0.561353,43,4014.0,23644-S,0.522081,50,3265.0,23615-S,0.511651,61,3663.0,23635-S
17405-R,kultura,2023-05-09,202305,['Anja Radaljac'],714,0.545622,55,4392.0,23664-S,0.505162,38,3954.0,23644-S,0.501864,35,5401.0,23702-S
17406-R,kultura,2023-05-09,202305,['A. J.'],319,0.576098,66,3809.0,23638-S,0.555656,68,3912.0,23644-S,0.55468,71,5516.0,23713-S
17407-R,kultura,2023-05-09,202305,['P. G.'],251,0.347432,63,3113.0,23615-S,0.346636,66,971.0,23476-S,0.342232,82,3863.0,23645-S
17408-R,kultura,2023-05-09,202305,['P. G.'],713,0.658045,77,4910.0,23689-S,0.656224,74,448.0,23469-S,0.641682,77,4432.0,23671-S
17409-R,kultura,2023-05-09,202305,['STA'],378,0.433457,44,3738.0,23644-S,0.401537,48,2455.0,23588-S,0.394647,50,3387.0,23635-S
17410-R,kultura,2023-05-09,202305,['P. G.'],588,0.53115,71,3701.0,23644-S,0.524686,70,4464.0,23679-S,0.512048,68,4139.0,23664-S
17411-R,kultura,2023-05-09,202305,['P. G.'],643,0.540644,82,3598.0,23645-S,0.513611,67,87.0,23454-S,0.507282,81,4684.0,23689-S
17412-R,kultura,2023-05-09,202305,['P. G.'],545,0.51875,54,576.0,23475-S,0.508748,50,2202.0,23588-S,0.472844,56,4977.0,23707-S
17413-R,kultura,2023-05-08,202305,['M. K.'],341,0.452193,89,2752.0,23645-S,0.445515,73,3838.0,23689-S,0.441331,58,2400.0,23635-S
17414-R,kultura,2023-05-08,202305,['Nada Breznik'],612,0.663147,58,3119.0,23664-S,0.656489,39,2681.0,23644-S,0.608553,32,3444.0,23679-S
17415-R,kultura,2023-05-08,202305,['M. K.'],759,0.666645,70,2630.0,23644-S,0.66299,81,3717.0,23689-S,0.633245,67,1881.0,23615-S
17416-R,kultura,2023-05-08,202305,['M. K.'],654,0.675603,78,3639.0,23689-S,0.662471,65,2552.0,23644-S,0.641446,65,2990.0,23664-S
17417-R,kultura,2023-05-08,202305,['Klemen Markovčič'],939,0.580311,74,3460.0,23689-S,0.565704,45,2373.0,23644-S,0.545309,57,2811.0,23664-S
17418-R,kultura,2023-05-08,202305,['A. J.'],351,0.417239,50,5736.0,23910-S,0.406146,50,4073.0,23724-S,0.401632,59,1656.0,23620-S
17419-R,kultura,2023-05-08,202305,['A. J.'],473,0.630809,54,1501.0,23615-S,0.629297,72,3337.0,23689-S,0.614682,56,2250.0,23644-S
17420-R,kultura,2023-05-08,202305,['A. J.'],800,0.550348,49,2157.0,23644-S,0.536593,49,2054.0,23638-S,0.532753,78,3244.0,23689-S
17421-R,kultura,2023-05-08,202305,['A. J.'],392,0.480694,58,3172.0,23690-S,0.461058,56,5149.0,23879-S,0.456693,54,4040.0,23737-S
17422-R,kultura,2023-05-08,202305,['Petra Meterc'],462,0.540709,31,2803.0,23679-S,0.529712,85,3127.0,23689-S,0.508851,40,249.0,23573-S
17423-R,kultura,2023-05-07,202305,['P. G.'],643,0.603767,51,1186.0,23644-S,0.598725,73,2273.0,23689-S,0.577091,83,1187.0,23645-S
17424-R,kultura,2023-05-07,202305,['P. G.'],331,0.819834,52,3276.0,23755-S,0.553083,50,1131.0,23644-S,0.530429,74,2218.0,23689-S
17425-R,kultura,2023-05-07,202305,['Polona Balantič'],785,0.656422,76,2178.0,23689-S,0.644367,62,1091.0,23644-S,0.611962,62,1529.0,23664-S
17426-R,kultura,2023-05-07,202305,['STA'],75,0.358213,88,2145.0,23689-S,0.341984,65,4888.0,23944-S,0.341903,51,3325.0,23766-S
17427-R,kultura,2023-05-07,202305,['P. G.'],532,0.57546,61,661.0,23635-S,0.569866,61,1012.0,23644-S,0.567539,60,263.0,23615-S
17428-R,kultura,2023-05-07,202305,['STA'],246,0.486321,51,907.0,23644-S,0.484755,56,4312.0,23910-S,0.456024,54,158.0,23615-S
17429-R,kultura,2023-05-07,202305,['P. G.'],280,0.417667,62,506.0,23635-S,0.380988,63,2271.0,23695-S,0.375648,63,5141.0,23952-S
17430-R,kultura,2023-05-07,202305,['P. G.'],485,0.609822,82,1918.0,23689-S,0.607953,72,831.0,23644-S,0.58887,72,480.0,23635-S
17431-R,kultura,2023-05-07,202305,['Staša Grahek'],1411,0.662174,67,755.0,23644-S,0.637457,71,1842.0,23689-S,0.621374,69,1364.0,23671-S
17432-R,kultura,2023-05-07,202305,['Maja Kač'],4234,0.788347,88,1587.0,23689-S,0.739437,51,2690.0,23761-S,0.71881,41,500.0,23644-S
17433-R,zabava-in-slog,2023-02-25,202302,['Ž. E. Č.'],127,0.345865,30,3543.0,2961-S,0.344682,37,674.0,2672-S,0.343044,63,2274.0,2869-S
17434-R,kultura,2023-05-06,202305,['P. G.'],454,0.508042,59,5450.0,24038-S,0.500796,80,828.0,23689-S,0.499718,49,3146.0,23910-S
17435-R,kultura,2023-05-06,202305,['P. G.'],779,0.620314,71,729.0,23689-S,0.589635,62,1832.0,23761-S,0.577903,62,3425.0,23938-S
17436-R,kultura,2023-05-06,202305,['P. G.'],479,0.479695,67,5216.0,24038-S,0.453722,66,2912.0,23910-S,0.44419,66,954.0,23702-S
17437-R,kultura,2023-05-06,202305,['STA'],384,0.521232,63,5122.0,24038-S,0.510429,57,3048.0,23925-S,0.49771,59,2818.0,23910-S
17438-R,kultura,2023-05-06,202305,['P. G.'],344,0.51082,61,3186.0,23938-S,0.500766,78,490.0,23689-S,0.490562,71,4462.0,24009-S
17439-R,kultura,2023-05-06,202305,['STA'],16,0.183524,48,4205.0,23991-S,0.147503,77,1640.0,23771-S,0.14415,53,2213.0,23868-S
17440-R,kultura,2023-05-06,202305,['P. G.'],333,0.410843,63,5032.0,24038-S,0.404504,59,2728.0,23910-S,0.357044,62,3607.0,23952-S
17441-R,kultura,2023-05-06,202305,['Katja Šifkovič'],344,0.449398,81,379.0,23689-S,0.448513,34,55.0,23679-S,0.436205,36,739.0,23702-S
17442-R,kultura,2023-05-06,202305,"['Saša Banjanac Lubej', 'naglas@rtvslo.si']",1931,0.790746,92,155.0,23689-S,0.700351,90,5421.0,24059-S,0.697881,52,3922.0,23991-S
17443-R,kultura,2023-05-05,202305,['N. Š.'],448,0.554974,70,4237.0,24038-S,0.522165,71,1933.0,23910-S,0.510733,69,2812.0,23952-S
17444-R,kultura,2023-05-05,202305,['N. Š.'],295,0.504079,46,5212.0,24082-S,0.490235,46,2076.0,23932-S,0.488777,60,4072.0,24038-S
17445-R,kultura,2023-05-05,202305,['STA'],43,0.227275,42,2059.0,23932-S,0.222884,68,4055.0,24038-S,0.221475,62,2630.0,23952-S
17446-R,kultura,2023-05-05,202305,"['Boštjan Jurečič', 'Televizija Slovenija']",436,0.566258,58,2098.0,23944-S,0.552204,37,2051.0,23938-S,0.5394,64,3327.0,24009-S
17447-R,kultura,2023-05-05,202305,['N. Š.'],379,0.42706,70,3443.0,24031-S,0.419273,70,1902.0,23932-S,0.389238,72,1972.0,23938-S
17448-R,kultura,2023-05-05,202305,['N. Š.'],400,0.532484,62,3869.0,24038-S,0.522698,54,1565.0,23910-S,0.508974,47,5557.0,24093-S
17449-R,kultura,2023-05-05,202305,['M. K.'],430,0.569288,50,272.0,23761-S,0.54449,48,349.0,23766-S,0.542737,56,1912.0,23944-S
17450-R,kultura,2023-05-05,202305,['STA'],228,0.35581,59,4846.0,24082-S,0.348792,63,1402.0,23910-S,0.348618,58,5394.0,24093-S
17451-R,kultura,2023-05-05,202305,['M. K.'],367,0.393556,68,1366.0,23910-S,0.39106,74,3670.0,24038-S,0.369424,73,1280.0,23901-S
17452-R,kultura,2023-05-05,202305,['M. K.'],298,0.537158,61,3577.0,24038-S,0.517867,51,1273.0,23910-S,0.459418,44,1187.0,23901-S
17453-R,kultura,2023-05-05,202305,['Simon Popek'],553,0.556821,62,3546.0,24038-S,0.534997,60,2121.0,23952-S,0.527578,54,5234.0,24093-S
17454-R,kultura,2023-05-05,202305,['M. K.'],251,0.451416,57,2573.0,23983-S,0.441074,58,3517.0,24038-S,0.430914,56,1213.0,23910-S
17455-R,kultura,2023-05-05,202305,['P. G.'],381,0.464049,62,3398.0,24038-S,0.458989,64,1094.0,23910-S,0.425046,59,2819.0,24019-S
17456-R,kultura,2023-05-04,202305,['STA'],41,0.23627,59,2178.0,24012-S,0.228803,42,805.0,23932-S,0.222568,83,2178.0,24013-S
17457-R,kultura,2023-05-04,202305,['N. Š.'],434,0.505555,64,2773.0,24038-S,0.494183,48,469.0,23910-S,0.484601,37,4461.0,24093-S
17458-R,kultura,2023-05-04,202305,['N. Š.'],1101,0.66793,62,1268.0,23952-S,0.666884,70,4121.0,24087-S,0.664251,63,814.0,23944-S
17459-R,kultura,2023-05-04,202305,['N. Š.'],262,0.955797,22,87.0,23895-S,0.385043,55,2511.0,24038-S,0.381005,47,1932.0,24019-S
17460-R,kultura,2023-05-04,202305,"['Marko Kumer', 'Ars']",515,0.560867,55,2495.0,24038-S,0.545112,45,191.0,23910-S,0.536851,56,1070.0,23952-S
17461-R,kultura,2023-05-04,202305,['N. Š.'],284,0.910512,57,83.0,23902-S,0.392124,62,2462.0,24038-S,0.389938,62,158.0,23910-S
17462-R,kultura,2023-05-04,202305,['A. J.'],621,0.52392,66,905.0,23952-S,0.515708,68,2330.0,24038-S,0.511781,64,26.0,23910-S
17463-R,kultura,2023-05-04,202305,['A. J.'],624,0.601844,62,425.0,23944-S,0.590045,61,378.0,23938-S,0.587417,63,879.0,23952-S
17464-R,kultura,2023-05-04,202305,['A. J.'],647,0.635591,56,309.0,23938-S,0.632445,63,356.0,23944-S,0.626732,63,1585.0,24009-S
17465-R,kultura,2023-05-04,202305,['A. J.'],499,0.533242,41,3272.0,24082-S,0.514221,43,3820.0,24093-S,0.512843,44,4712.0,24134-S
17466-R,kultura,2023-05-04,202305,['STA'],271,0.325494,59,2086.0,24038-S,0.292896,48,2913.0,24065-S,0.281946,57,661.0,23952-S
17467-R,kultura,2023-05-04,202305,['A. J.'],756,0.939077,61,73.0,23932-S,0.594303,78,4649.0,24134-S,0.588385,69,644.0,23952-S
17468-R,kultura,2023-05-04,202305,['Katarina Radaljac'],445,0.41623,56,1994.0,24038-S,0.392,40,4887.0,24140-S,0.384912,47,74.0,23940-S
17469-R,kultura,2023-05-03,202305,['N. Š.'],492,0.615297,62,679.0,24009-S,0.598731,62,5065.0,24175-S,0.59802,67,5704.0,24191-S
17470-R,kultura,2023-05-03,202305,['STA'],78,0.311124,67,1207.0,24038-S,0.303013,35,5582.0,24191-S,0.299067,68,2635.0,24087-S
17471-R,kultura,2023-05-03,202305,['N. Š.'],242,0.42992,69,1172.0,24038-S,0.414147,70,3752.0,24134-S,0.406948,70,5547.0,24191-S
17472-R,kultura,2023-05-03,202305,['N. Š.'],503,0.415695,63,1137.0,24038-S,0.374485,54,5512.0,24191-S,0.371817,46,4030.0,24140-S
17473-R,kultura,2023-05-03,202305,['N. Š.'],232,0.426466,57,601.0,24031-S,0.42022,59,3636.0,24134-S,0.419151,58,3949.0,24140-S
17474-R,kultura,2023-05-03,202305,['N. Š.'],554,0.517256,35,5388.0,24191-S,0.510103,73,2441.0,24087-S,0.504699,84,3907.0,24142-S
17475-R,kultura,2023-05-03,202305,['M. K.'],408,0.530713,49,5226.0,24191-S,0.528894,48,4069.0,24153-S,0.512572,49,396.0,24031-S
17476-R,kultura,2023-05-03,202305,['M. K.'],477,0.562649,62,719.0,24038-S,0.538865,57,5094.0,24191-S,0.517384,60,2147.0,24087-S
17477-R,kultura,2023-05-03,202305,['M. K.'],460,0.469563,75,3185.0,24134-S,0.467171,67,150.0,24031-S,0.464578,70,605.0,24038-S
17478-R,kultura,2023-05-03,202305,['Miša Gams'],955,0.661911,65,550.0,24038-S,0.613423,33,4925.0,24191-S,0.604862,67,1978.0,24087-S
17479-R,stevilke,2023-05-03,202305,['Slavko Jerič'],123,0.328736,31,1636.0,24082-S,0.328194,63,1924.0,24087-S,0.321034,29,4871.0,24191-S
17480-R,kultura,2023-05-02,202305,['STA'],40,0.234197,42,5521.0,24254-S,0.222421,43,2146.0,24130-S,0.221638,70,1168.0,24085-S
17481-R,kultura,2023-05-02,202305,['P. G.'],342,0.503415,53,5171.0,24245-S,0.500205,56,1871.0,24113-S,0.499343,60,2929.0,24153-S
17482-R,kultura,2023-05-02,202305,['P. G.'],382,0.492719,71,5719.0,24271-S,0.471529,73,5412.0,24253-S,0.461668,73,3369.0,24175-S
17483-R,kultura,2023-05-02,202305,['P. G.'],404,0.541772,67,5309.0,24253-S,0.503686,71,3905.0,24191-S,0.487969,64,4990.0,24245-S
17484-R,kultura,2023-05-02,202305,['P. G.'],455,0.53852,64,5217.0,24253-S,0.494585,69,3813.0,24191-S,0.488697,69,866.0,24087-S
17485-R,kultura,2023-05-02,202305,['P. G.'],839,0.650362,74,5101.0,24253-S,0.6375,71,4782.0,24245-S,0.632225,78,3697.0,24191-S
17486-R,kultura,2023-05-02,202305,['STA'],364,0.540622,54,4755.0,24245-S,0.516615,51,5074.0,24253-S,0.492178,54,3670.0,24191-S
17487-R,kultura,2023-05-02,202305,['Marica Škorjanec- Kosterca'],681,0.633444,34,5030.0,24253-S,0.587451,33,3626.0,24191-S,0.576696,32,5031.0,24254-S
17488-R,kultura,2023-05-01,202305,['P. G.'],428,0.600631,67,3782.0,24245-S,0.533744,74,2697.0,24191-S,0.532307,65,482.0,24113-S
17489-R,kultura,2023-05-01,202305,['STA'],25,0.157811,34,1094.0,24137-S,0.148429,43,5565.0,24326-S,0.147368,40,469.0,24118-S
17490-R,kultura,2023-05-01,202305,['P. G.'],356,0.524133,62,4002.0,24253-S,0.518795,61,3683.0,24245-S,0.507974,67,803.0,24134-S
17491-R,kultura,2023-05-01,202305,['P. G.'],535,0.64019,45,3540.0,24245-S,0.591879,50,1298.0,24153-S,0.590605,48,660.0,24134-S
17492-R,kultura,2023-05-01,202305,['P. G.'],665,0.623566,67,3727.0,24253-S,0.585176,76,2323.0,24191-S,0.562988,72,3408.0,24245-S
17493-R,kultura,2023-05-01,202305,['Klemen Markovčič'],1309,0.681568,52,3662.0,24253-S,0.67545,56,2258.0,24191-S,0.63636,51,3663.0,24254-S
17494-R,kultura,2023-05-01,202305,['P. G.'],262,0.470245,65,3627.0,24253-S,0.41655,64,3088.0,24238-S,0.414949,64,4107.0,24280-S
17495-R,kultura,2023-04-30,202304,['N. Š.'],935,0.614763,77,1288.0,24191-S,0.605058,76,2692.0,24253-S,0.588623,70,131.0,24153-S
17496-R,kultura,2023-04-30,202304,['N. Š.'],492,0.615537,64,2552.0,24253-S,0.595904,73,5567.0,24375-S,0.580549,70,1148.0,24191-S
17497-R,kultura,2023-04-30,202304,['N. Š.'],431,0.614884,65,2037.0,24245-S,0.598295,68,2356.0,24253-S,0.586474,64,5572.0,24384-S
17498-R,kultura,2023-04-30,202304,['N. Š.'],252,0.420462,52,2282.0,24253-S,0.416492,53,5752.0,24412-S,0.408976,62,878.0,24191-S
17499-R,kultura,2023-04-30,202304,['STA'],9,0.106182,55,3115.0,24301-S,0.095776,49,3065.0,24297-S,0.092573,45,830.0,24190-S
17500-R,kultura,2023-04-30,202304,['N. Š.'],667,0.609528,42,5675.0,24412-S,0.590895,40,2205.0,24253-S,0.543074,64,5220.0,24375-S
17501-R,kultura,2023-04-30,202304,['M. G.'],1015,0.576288,40,2188.0,24253-S,0.548905,37,5658.0,24412-S,0.539299,66,5203.0,24375-S
17502-R,kultura,2023-04-30,202304,['Pina Gabrijan'],1243,0.689577,39,1939.0,24253-S,0.667717,32,535.0,24191-S,0.651763,45,1620.0,24245-S
17503-R,kultura,2023-04-29,202304,['STA'],44,0.282988,38,684.0,24238-S,0.162087,40,1224.0,24254-S,0.155776,52,2164.0,24308-S
17504-R,kultura,2023-04-29,202304,['N. Š.'],374,0.569077,60,858.0,24245-S,0.562826,62,1177.0,24253-S,0.517146,68,4393.0,24384-S
17505-R,kultura,2023-04-29,202304,['N. Š.'],274,0.513034,64,4298.0,24384-S,0.489784,66,4401.0,24395-S,0.484728,62,763.0,24245-S
17506-R,kultura,2023-04-29,202304,['N. Š.'],348,0.499502,56,1066.0,24253-S,0.483836,66,3426.0,24363-S,0.482268,59,1067.0,24254-S
17507-R,kultura,2023-04-29,202304,['N. Š.'],562,0.623102,56,4176.0,24384-S,0.618009,42,641.0,24245-S,0.59692,40,960.0,24253-S
17508-R,kultura,2023-04-29,202304,['N. Š.'],734,0.883785,26,285.0,24238-S,0.613903,71,3839.0,24375-S,0.600414,37,824.0,24253-S
17509-R,kultura,2023-04-29,202304,['N. Š.'],477,0.55311,72,763.0,24253-S,0.551511,64,4082.0,24395-S,0.543494,66,444.0,24245-S
17510-R,kultura,2023-04-29,202304,"['Petra Meterc', 'Ars']",821,0.640388,50,743.0,24253-S,0.628588,50,424.0,24245-S,0.59148,48,744.0,24254-S
17511-R,kultura,2023-04-28,202304,['N. Š.'],246,0.433918,65,2922.0,24375-S,0.432286,50,1954.0,24343-S,0.426641,68,2267.0,24363-S
17512-R,kultura,2023-04-28,202304,['STA'],45,0.317034,38,3343.0,24412-S,0.282918,66,5049.0,24536-S,0.28244,45,4822.0,24501-S
17513-R,kultura,2023-04-28,202304,['P. G.'],817,0.855171,55,214.0,24280-S,0.575991,64,2749.0,24375-S,0.566425,52,3204.0,24412-S
17514-R,kultura,2023-04-28,202304,['N. Š.'],412,0.596017,68,3000.0,24395-S,0.57974,65,2897.0,24384-S,0.571797,68,1728.0,24343-S
17515-R,kultura,2023-04-28,202304,['N. Š.'],233,0.378519,72,2591.0,24375-S,0.354912,75,1936.0,24363-S,0.346325,54,2895.0,24395-S
17516-R,kultura,2023-04-28,202304,['P. G.'],455,0.581311,54,2705.0,24384-S,0.557559,42,5717.0,24663-S,0.552946,53,984.0,24323-S
17517-R,kultura,2023-04-28,202304,['P. G.'],238,0.774831,69,64.0,24284-S,0.395936,75,2440.0,24375-S,0.378299,74,4462.0,24515-S
17518-R,kultura,2023-04-28,202304,['P. G.'],519,0.583266,64,2691.0,24395-S,0.548549,64,4321.0,24501-S,0.541327,64,1419.0,24343-S
17519-R,kultura,2023-04-28,202304,['P. G.'],345,0.460509,72,2169.0,24375-S,0.452708,74,2624.0,24412-S,0.45196,69,2473.0,24395-S
17520-R,kultura,2023-04-28,202304,['Peter Kuhar'],690,0.540057,57,5520.0,24679-S,0.525277,70,2134.0,24375-S,0.516932,71,1479.0,24363-S
17521-R,kultura,2023-04-27,202304,['A. J.'],497,0.6324,53,4707.0,24679-S,0.629204,54,5187.0,24720-S,0.602893,60,1522.0,24384-S
17522-R,kultura,2023-04-27,202304,['A. J.'],354,0.61699,65,4634.0,24679-S,0.58908,58,1449.0,24384-S,0.575036,60,1552.0,24395-S
17523-R,kultura,2023-04-27,202304,['A. J.'],356,0.507003,72,1148.0,24375-S,0.489017,67,5014.0,24720-S,0.483409,67,4534.0,24679-S
17524-R,kultura,2023-04-27,202304,['A. J.'],548,0.561227,45,4890.0,24720-S,0.552604,73,5161.0,24722-S,0.552356,67,1024.0,24375-S
17525-R,kultura,2023-04-27,202304,['STA'],37,0.348665,49,4885.0,24720-S,0.335359,51,1416.0,24401-S,0.332839,75,1019.0,24375-S
17526-R,kultura,2023-04-27,202304,['A. J.'],439,0.429093,71,1430.0,24412-S,0.411471,79,5112.0,24722-S,0.407906,71,2909.0,24501-S
17527-R,kultura,2023-04-27,202304,['A. J.'],397,0.414735,67,934.0,24375-S,0.401886,68,279.0,24363-S,0.38489,74,5071.0,24722-S
17528-R,kultura,2023-04-27,202304,['Diana Pungeršič'],888,0.610026,39,2906.0,24515-S,0.569954,69,884.0,24375-S,0.557595,43,4750.0,24720-S
17529-R,kultura,2023-04-27,202304,['Ana Jurc'],3671,0.7914,44,4671.0,24720-S,0.713546,56,4191.0,24679-S,0.69663,77,5241.0,24736-S
17530-R,kultura,2023-04-26,202304,['P. G.'],280,0.508023,81,78.0,24375-S,0.506218,68,533.0,24412-S,0.505263,75,3464.0,24679-S
17531-R,kultura,2023-04-26,202304,['STA'],42,0.264803,28,303.0,24392-S,0.199972,48,661.0,24436-S,0.183737,41,4531.0,24740-S
17532-R,kultura,2023-04-26,202304,['P. G.'],377,0.431375,54,3527.0,24696-S,0.395035,71,4127.0,24722-S,0.386548,69,5601.0,24776-S
17533-R,kultura,2023-04-26,202304,"['Špela Šebenik', 'Prvi']",896,0.611671,38,1961.0,24515-S,0.603659,33,5552.0,24777-S,0.601125,45,3805.0,24720-S
17534-R,kultura,2023-04-26,202304,['P. G.'],403,0.523003,68,184.0,24395-S,0.497481,75,4017.0,24722-S,0.485465,67,3746.0,24720-S
17535-R,kultura,2023-04-26,202304,['P. G.'],322,0.784336,59,229.0,24409-S,0.496265,72,248.0,24412-S,0.481559,68,5406.0,24777-S
17536-R,zabava-in-slog,2023-04-26,202304,['D. S.'],238,0.390807,63,5372.0,24776-S,0.388806,57,3147.0,24679-S,0.376049,58,1922.0,24536-S
17537-R,kultura,2023-04-26,202304,['P. G.'],457,0.589482,56,3144.0,24679-S,0.57153,62,5369.0,24776-S,0.559231,45,5064.0,24769-S
17538-R,kultura,2023-04-26,202304,['A. J.'],338,0.550778,77,102.0,24412-S,0.541761,78,4923.0,24768-S,0.537969,79,3784.0,24722-S
17539-R,kultura,2023-04-26,202304,['A. J.'],467,0.557063,73,5219.0,24776-S,0.540235,52,3474.0,24720-S,0.53907,88,3745.0,24722-S
17540-R,kultura,2023-04-26,202304,['A. J.'],498,0.512239,64,2889.0,24679-S,0.50863,64,3369.0,24720-S,0.504282,67,1437.0,24501-S
17541-R,kultura,2023-04-26,202304,['A. J.'],339,0.465912,66,5563.0,24790-S,0.460511,56,3008.0,24696-S,0.457755,74,3608.0,24722-S
17542-R,kultura,2023-04-26,202304,['Ana Jurc'],3579,0.766245,53,3237.0,24720-S,0.717295,65,2757.0,24679-S,0.714082,30,4980.0,24775-S
17543-R,kultura,2023-04-26,202304,['A. J.'],346,0.929044,45,542.0,24461-S,0.569293,73,2630.0,24679-S,0.556841,72,3110.0,24720-S
17544-R,kultura,2023-04-26,202304,['Nada Breznik'],586,0.579871,56,5310.0,24789-S,0.566426,42,3106.0,24720-S,0.53471,36,1262.0,24515-S
17545-R,kultura,2023-04-25,202304,['A. J.'],599,0.562297,58,1994.0,24679-S,0.532186,50,2474.0,24720-S,0.531207,49,3914.0,24769-S
17546-R,kultura,2023-04-25,202304,['STA'],33,0.304128,66,698.0,24536-S,0.287212,58,3409.0,24752-S,0.281313,46,1750.0,24663-S
17547-R,kultura,2023-04-25,202304,['STA'],248,0.424174,37,2039.0,24696-S,0.412755,95,4961.0,24808-S,0.410004,51,4605.0,24791-S
17548-R,kultura,2023-04-25,202304,['A. J.'],373,0.600049,64,1876.0,24679-S,0.57073,62,3362.0,24752-S,0.563032,71,4101.0,24776-S
17549-R,kultura,2023-04-25,202304,['A. J.'],367,0.953432,28,75.0,24481-S,0.617225,53,1835.0,24679-S,0.570577,41,3755.0,24769-S
